No,Tanggal,Hari,Bulan,Kuartal,Tahun,Supervisor_ID,Jenis_Insiden,Near_Miss,First_Aid,Medical_Treatment,LTI,Fatality,Hari_Hilang_Kerja,Property_Damage,Jumlah_Tenaga_Kerja,Jam_Kerja,Tindakan_Korektif,Status_Tindakan,Lokasi_Spesifik,Catatan,Insiden_Tercatat,TRIR,LTIR,Severity_Rate,Hari_dalam_Minggu,day_sin,day_cos,month_sin,month_cos,jam_per_pekerja,is_musim_hujan,is_cuaca_buruk,night_shift_bin,night_cuaca_buruk,Area_Kerja_Hauling Road,Area_Kerja_Office Area,Area_Kerja_Pit-A,Area_Kerja_Pit-B,Area_Kerja_Pit-C,Area_Kerja_ROM,Area_Kerja_Stockpile,Area_Kerja_Unknown,Area_Kerja_Workshop,Jenis_Pekerjaan_Blasting,Jenis_Pekerjaan_Dozing,Jenis_Pekerjaan_Drilling,Jenis_Pekerjaan_Fueling,Jenis_Pekerjaan_Grading,Jenis_Pekerjaan_Hauling,Jenis_Pekerjaan_Loading,Jenis_Pekerjaan_Maintenance,Jenis_Pekerjaan_Pengawasan,Jenis_Pekerjaan_Pumping,Jenis_Pekerjaan_Survei,Penyebab_Utama_Desain/Engineering,Penyebab_Utama_Faktor Eksternal,Penyebab_Utama_Housekeeping Buruk,Penyebab_Utama_Human Error,Penyebab_Utama_Kelelahan Pekerja,Penyebab_Utama_Komunikasi Buruk,Penyebab_Utama_Kondisi Cuaca Buruk,Penyebab_Utama_Peralatan Rusak,Penyebab_Utama_Prosedur Tidak Diikuti,Shift_Shift 2,Kondisi_Cuaca_Berkabut,Kondisi_Cuaca_Cerah,Kondisi_Cuaca_Hujan Lebat,Kondisi_Cuaca_Hujan Ringan
54,2024-06-05,Wednesday,6.0,Q2,2024,SPV-011,Medical Treatment,0,0,1,0,0,0,0,31,339.2,Penggantian APD,Overdue,Pit-B-Blok03,,1,2948.11320754717,0.0,0.0,2.0,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,10.941935483870967,0,1,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
55,2023-07-19,Wednesday,7.0,Q3,2023,SPV-006,Medical Treatment,0,0,1,0,0,0,0,22,226.5,Briefing Safety,Selesai,Draina-Blok03,,1,4415.0110375275935,0.0,0.0,2.0,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,10.295454545454545,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
56,2024-12-31,Tuesday,12.0,Q4,2024,SPV-020,First Aid,0,1,0,0,0,0,0,9,111.7,Revisi Prosedur,Belum Dimulai,Pit-B-Blok01,,1,8952.551477170993,0.0,0.0,1.0,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,12.411111111111111,1,0,1,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
57,2022-07-16,Saturday,7.0,Q3,2022,SPV-001,Medical Treatment,0,0,1,0,0,0,0,35,460.2,Investigasi Lanjut,Selesai,Pit-C-Blok02,Menunggu spare part,1,2172.96827466319,0.0,0.0,5.0,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,13.148571428571428,0,0,0,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
58,2024-11-06,Wednesday,11.0,Q4,2024,SPV-013,Near Miss,1,0,0,0,0,0,0,8,103.3,Penggantian APD,Selesai,Stockp-Blok01,Menunggu spare part,0,0.0,0.0,0.0,2.0,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,12.9125,1,1,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
59,2022-09-05,Monday,9.0,Q3,2022,SPV-013,Property Damage,0,0,0,0,0,0,1,31,404.2,Investigasi Lanjut,Dalam Proses,Office-Blok02,,0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,-1.8369701987210297e-16,13.038709677419355,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
60,2023-02-12,Sunday,2.0,Q1,2023,SPV-016,First Aid,0,1,0,0,0,0,0,31,369.1,Revisi Prosedur,Selesai,Office-Blok04,Perlu tindak lanjut,1,2709.2928745597396,0.0,0.0,6.0,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,11.906451612903227,1,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
61,2024-03-05,Tuesday,3.0,Q1,2024,SPV-016,Near Miss,1,0,0,0,0,0,0,23,263.9,Perbaikan Desain,Selesai,ROM (R-Blok02,Sudah dilaporkan ke HSE Manager,0,0.0,0.0,0.0,1.0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,11.47391304347826,1,0,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
62,2023-01-24,Tuesday,1.0,Q1,2023,SPV-009,Medical Treatment,0,0,1,0,0,0,0,21,257.2,Revisi Prosedur,Dalam Proses,Draina-Blok03,Investigasi selesai,1,3888.0248833592536,0.0,0.0,1.0,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,12.247619047619047,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
63,2022-03-21,Monday,3.0,Q1,2022,SPV-015,First Aid,0,1,0,0,0,0,0,16,187.0,Perbaikan Alat,Dalam Proses,Pit-A-Blok04,Investigasi selesai,1,5347.593582887701,0.0,0.0,0.0,0.0,1.0,1.0,6.123233995736766e-17,11.6875,1,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
64,2023-04-07,Friday,4.0,Q2,2023,SPV-011,First Aid,0,1,0,0,0,0,0,41,525.5,Perbaikan Desain,Selesai,Pit-A-Blok03,Perlu tindak lanjut,1,1902.9495718363464,0.0,0.0,4.0,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,12.817073170731707,1,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
65,2022-09-23,Friday,9.0,Q3,2022,SPV-006,Near Miss,1,0,0,0,0,0,0,40,493.0,Investigasi Lanjut,Overdue,ROM (R-Blok02,,0,0.0,0.0,0.0,4.0,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,12.325,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
66,2024-11-17,Sunday,11.0,Q4,2024,SPV-004,Near Miss,1,0,0,0,0,0,0,23,291.8,Perbaikan Desain,Dalam Proses,Pit-B-Blok02,Perlu tindak lanjut,0,0.0,0.0,0.0,6.0,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,12.68695652173913,1,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
67,2023-05-10,Wednesday,5.0,Q2,2023,SPV-018,Near Miss,1,0,0,0,0,0,0,19,197.8,Penggantian APD,Selesai,Pit-B-Blok02,,0,0.0,0.0,0.0,2.0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,10.410526315789474,0,1,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False
68,2023-04-22,Saturday,4.0,Q2,2023,SPV-001,Medical Treatment,0,0,1,0,0,0,0,20,218.9,Investigasi Lanjut,Belum Dimulai,Pit-C-Blok04,,1,4568.296025582457,0.0,0.0,5.0,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,10.945,1,0,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False
69,2022-09-22,Thursday,9.0,Q3,2022,SPV-014,Near Miss,1,0,0,0,0,0,0,21,233.5,Investigasi Lanjut,Belum Dimulai,Worksh-Blok05,,0,0.0,0.0,0.0,3.0,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,11.119047619047619,0,0,1,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
70,2023-12-01,Friday,12.0,Q4,2023,SPV-013,Near Miss,1,0,0,0,0,0,0,19,233.7,Penggantian APD,Selesai,Stockp-Blok04,Menunggu spare part,0,0.0,0.0,0.0,4.0,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,12.299999999999999,1,0,1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
71,2022-09-07,Wednesday,9.0,Q3,2022,SPV-008,Near Miss,1,0,0,0,0,0,0,45,532.2,Penggantian APD,Overdue,ROM (R-Blok05,Sudah dilaporkan ke HSE Manager,0,0.0,0.0,0.0,2.0,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,11.826666666666668,0,0,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True
72,2022-01-15,Saturday,1.0,Q1,2022,SPV-015,Property Damage,0,0,0,0,0,0,1,40,456.5,Perbaikan Desain,Selesai,Pit-A-Blok04,Menunggu spare part,0,0.0,0.0,0.0,5.0,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,11.4125,1,0,1,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
73,2024-04-25,Thursday,4.0,Q2,2024,SPV-003,Near Miss,1,0,0,0,0,0,0,40,503.9,Briefing Safety,Belum Dimulai,ROM (R-Blok03,Investigasi selesai,0,0.0,0.0,0.0,3.0,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,12.5975,1,0,1,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
74,2024-12-30,Monday,12.0,Q4,2024,SPV-013,Medical Treatment,0,0,1,0,0,0,0,14,159.6,Briefing Safety,Selesai,Pit-B-Blok02,Menunggu spare part,1,6265.664160401003,0.0,0.0,0.0,0.0,1.0,-2.4492935982947064e-16,1.0,11.4,1,1,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
75,2022-07-05,Tuesday,7.0,Q3,2022,SPV-007,Near Miss,1,0,0,0,0,0,0,33,323.0,Pelatihan Ulang,Selesai,Pit-C-Blok02,,0,0.0,0.0,0.0,1.0,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,9.787878787878787,0,0,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
76,2023-09-23,Saturday,9.0,Q3,2023,SPV-010,Medical Treatment,0,0,1,0,0,0,0,19,222.2,Investigasi Lanjut,Selesai,Office-Blok05,,1,4500.450045004501,0.0,0.0,5.0,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,11.694736842105263,0,0,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
77,2022-03-24,Thursday,3.0,Q1,2022,SPV-002,Medical Treatment,0,0,1,0,0,0,0,23,278.9,Perbaikan Desain,Belum Dimulai,Draina-Blok04,,1,3585.514521333812,0.0,0.0,3.0,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,12.126086956521737,1,0,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
78,2024-01-29,Monday,1.0,Q1,2024,SPV-018,Near Miss,1,0,0,0,0,0,0,8,79.6,Perbaikan Alat,Belum Dimulai,Office-Blok01,Menunggu spare part,0,0.0,0.0,0.0,0.0,0.0,1.0,0.49999999999999994,0.8660254037844387,9.95,1,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
79,2023-12-23,Saturday,12.0,Q4,2023,SPV-003,Near Miss,1,0,0,0,0,0,0,42,531.6,Perbaikan Desain,Selesai,Draina-Blok01,Investigasi selesai,0,0.0,0.0,0.0,5.0,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,12.657142857142858,1,0,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
80,2022-08-01,Monday,8.0,Q3,2022,SPV-008,First Aid,0,1,0,0,0,0,0,25,276.4,Perbaikan Alat,Belum Dimulai,Pit-A-Blok04,,1,3617.9450072358904,0.0,0.0,0.0,0.0,1.0,-0.8660254037844385,-0.5000000000000004,11.056,0,0,1,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False
81,2023-02-09,Thursday,2.0,Q1,2023,SPV-014,Medical Treatment,0,0,1,0,0,0,0,13,146.9,Penggantian APD,Overdue,Pit-B-Blok05,,1,6807.351940095303,0.0,0.0,3.0,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,11.3,1,0,1,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
82,2024-10-04,Friday,10.0,Q4,2024,SPV-014,Medical Treatment,0,0,1,0,0,0,0,37,427.7,Penggantian APD,Selesai,ROM (R-Blok01,Sudah dilaporkan ke HSE Manager,1,2338.087444470423,0.0,0.0,4.0,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,11.55945945945946,0,0,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False
83,2022-02-13,Sunday,2.0,Q1,2022,SPV-006,First Aid,0,1,0,0,0,0,0,34,427.8,Perbaikan Desain,Selesai,Pit-C-Blok04,,1,2337.5409069658717,0.0,0.0,6.0,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,12.58235294117647,1,0,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False
84,2024-06-14,Friday,6.0,Q2,2024,SPV-011,Near Miss,1,0,0,0,0,0,0,22,286.0,Investigasi Lanjut,Belum Dimulai,Pit-C-Blok05,Investigasi selesai,0,0.0,0.0,0.0,4.0,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,13.0,0,0,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
85,2024-11-02,Saturday,11.0,Q4,2024,SPV-008,First Aid,0,1,0,0,0,0,0,40,479.1,Penggantian APD,Selesai,Stockp-Blok03,,1,2087.246921310791,0.0,0.0,5.0,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,11.977500000000001,1,0,0,0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
86,2024-07-06,Saturday,7.0,Q3,2024,SPV-012,Near Miss,1,0,0,0,0,0,0,33,421.7,Investigasi Lanjut,Overdue,Worksh-Blok04,,0,0.0,0.0,0.0,5.0,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,12.77878787878788,0,0,0,0,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
87,2023-08-14,Monday,8.0,Q3,2023,SPV-016,Lost Time Injury,0,0,0,1,0,8,0,44,567.1,Penggantian APD,Selesai,Pit-C-Blok02,Sudah dilaporkan ke HSE Manager,1,1763.357432551578,1763.357432551578,14106.859460412625,0.0,0.0,1.0,-0.8660254037844385,-0.5000000000000004,12.888636363636364,0,0,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
88,2023-07-07,Friday,7.0,Q3,2023,SPV-011,Medical Treatment,0,0,1,0,0,0,0,13,153.1,Perbaikan Desain,Selesai,Pit-C-Blok05,,1,6531.678641410843,0.0,0.0,4.0,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,11.776923076923076,0,0,1,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
89,2022-07-23,Saturday,7.0,Q3,2022,SPV-017,Near Miss,1,0,0,0,0,0,0,38,468.9,Investigasi Lanjut,Selesai,Pit-A-Blok04,Investigasi selesai,0,0.0,0.0,0.0,5.0,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,12.339473684210526,0,0,0,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
90,2023-03-30,Thursday,3.0,Q1,2023,SPV-014,Near Miss,1,0,0,0,0,0,0,34,375.8,Briefing Safety,Selesai,Pit-A-Blok01,,0,0.0,0.0,0.0,3.0,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,11.052941176470588,1,0,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
91,2024-02-07,Wednesday,2.0,Q1,2024,SPV-017,Near Miss,1,0,0,0,0,0,0,25,280.6,Penggantian APD,Belum Dimulai,ROM (R-Blok01,Perlu tindak lanjut,0,0.0,0.0,0.0,2.0,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,11.224,1,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
92,2023-05-21,Sunday,5.0,Q2,2023,SPV-007,Medical Treatment,0,0,1,0,0,0,0,9,111.0,Investigasi Lanjut,Selesai,Pit-C-Blok05,Perlu tindak lanjut,1,9009.009009009009,0.0,0.0,6.0,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,12.333333333333334,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
93,2023-01-06,Friday,1.0,Q1,2023,SPV-014,Property Damage,0,0,0,0,0,0,1,37,466.9,Pelatihan Ulang,Overdue,Worksh-Blok01,,0,0.0,0.0,0.0,4.0,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,12.618918918918919,1,0,1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
94,2024-12-18,Wednesday,12.0,Q4,2024,SPV-004,First Aid,0,1,0,0,0,0,0,33,408.7,Perbaikan Alat,Selesai,Pit-C-Blok02,,1,2446.782481037436,0.0,0.0,2.0,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,12.384848484848485,1,0,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
95,2024-09-25,Wednesday,9.0,Q3,2024,SPV-011,Near Miss,1,0,0,0,0,0,0,34,386.6,Revisi Prosedur,Dalam Proses,ROM (R-Blok03,,0,0.0,0.0,0.0,2.0,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,11.370588235294118,0,0,1,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False
96,2022-12-18,Sunday,12.0,Q4,2022,SPV-018,Lost Time Injury,0,0,0,1,0,10,0,31,361.1,Briefing Safety,Selesai,Pit-B-Blok03,,1,2769.3159789531983,2769.3159789531983,27693.159789531983,6.0,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,11.648387096774194,1,0,0,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
97,2022-07-09,Saturday,7.0,Q3,2022,SPV-015,Near Miss,1,0,0,0,0,0,0,21,277.0,Penggantian APD,Overdue,Pit-B-Blok01,Menunggu spare part,0,0.0,0.0,0.0,5.0,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,13.19047619047619,0,0,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
98,2022-04-04,Monday,4.0,Q2,2022,SPV-015,First Aid,0,1,0,0,0,0,0,38,498.3,Penggantian APD,Selesai,ROM (R-Blok03,Investigasi selesai,1,2006.823198876179,0.0,0.0,0.0,0.0,1.0,0.8660254037844387,-0.4999999999999998,13.113157894736842,1,0,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
